,Load_kWh,PV_kWh,Price_EUR_kWh,Band,Grid_Import_kWh,Batt_Ch_kWh,Batt_Dis_kWh,SOC_kWh,PV_Use_kWh,PV_Ch_kWh,PV_Curt_kWh
2025-02-06 08:00:00,46.013553811454685,0.9268470999999999,0.129865,F1,45.08670671145468,0.0,0.0,19.0,0.9268470999999999,0.0,0.0
2025-02-06 09:00:00,44.08678044178342,8.967102,0.129865,F1,35.11967844178342,0.0,0.0,19.0,8.967102,0.0,0.0
2025-02-06 10:00:00,50.54171945972972,14.200604499999999,0.129865,F1,36.34111495972972,0.0,0.0,19.0,14.200604499999999,0.0,0.0
2025-02-06 11:00:00,42.30454921297539,19.351654,0.129865,F1,22.95289521297539,0.0,0.0,19.0,19.351654,0.0,0.0
2025-02-06 12:00:00,46.580904720733315,21.790478999999998,0.129865,F1,24.790425720733317,0.0,0.0,19.0,21.790478999999998,0.0,0.0
2025-02-06 13:00:00,49.89482982400483,22.834684000000003,0.129865,F1,26.75680536990482,0.0,0.30334045410000454,19.0,22.834684000000003,0.0,0.0
2025-02-06 14:00:00,43.76637434340994,21.261113,0.129865,F1,22.50526134340994,0.0,0.0,18.680251086191408,21.261113,0.0,0.0
2025-02-06 15:00:00,52.05289303298608,17.776533,0.129865,F1,34.27636003298608,0.0,0.0,18.680251086191408,17.776533,0.0,0.0
2025-02-06 16:00:00,41.134885252458744,11.988095999999999,0.129865,F1,29.146789252458746,0.0,0.0,18.680251086191408,11.988095999999999,0.0,0.0
2025-02-06 17:00:00,50.110281686476085,2.3623488999999998,0.129865,F1,47.747932786476085,0.0,0.0,18.680251086191408,2.3623488999999998,0.0,0.0
2025-02-06 18:00:00,67.5349586349567,0.06847122,0.129865,F1,67.46648741495669,0.0,0.0,18.680251086191408,0.06847122,0.0,0.0
2025-02-06 19:00:00,63.01861027348298,0.041577953,0.120466,F2,62.97703232048298,0.0,0.0,18.680251086191408,0.041577953,0.0,0.0
2025-02-06 20:00:00,52.611402882073904,0.041577953,0.120466,F2,52.5698249290739,0.0,0.0,18.680251086191408,0.041577953,0.0,0.0
2025-02-06 21:00:00,49.81878086802557,0.041577953,0.120466,F2,49.77720291502557,0.0,0.0,18.680251086191408,0.041577953,0.0,0.0
2025-02-06 22:00:00,59.02117959454579,0.041577953,0.120466,F2,58.97960164154579,0.0,0.0,18.680251086191408,0.041577953,0.0,0.0
2025-02-06 23:00:00,53.203468364503365,0.041577953,0.106513,F3,53.203468364503365,0.041577953,0.0,18.680251086191408,0.0,0.041577953,0.0
2025-02-07 00:00:00,48.182941231106554,0.040867730000000005,0.106513,F3,48.182941231106554,0.040867730000000005,0.0,18.719695395769637,0.0,0.040867730000000005,0.0
2025-02-07 01:00:00,45.163593170127726,0.041577953,0.106513,F3,45.163593170127726,0.041577953,0.0,18.758465928649876,0.0,0.041577953,0.0
2025-02-07 02:00:00,39.279868260843415,0.040867730000000005,0.106513,F3,39.279868260843415,0.040867730000000005,0.0,18.797910238228106,0.0,0.040867730000000005,0.0
2025-02-07 03:00:00,50.98341075562405,0.040867730000000005,0.106513,F3,50.98341075562405,0.040867730000000005,0.0,18.836680771108345,0.0,0.040867730000000005,0.0
2025-02-07 04:00:00,46.389325726786645,0.040867730000000005,0.106513,F3,46.389325726786645,0.040867730000000005,0.0,18.875451303988584,0.0,0.040867730000000005,0.0
2025-02-07 05:00:00,44.08952815241428,0.04357562,0.106513,F3,44.08952815241428,0.04357562,0.0,18.914221836868823,0.0,0.04357562,0.0
2025-02-07 06:00:00,45.39972713355741,0.046842503,0.106513,F3,45.39972713355741,0.046842503,0.0,18.95556129976502,0.0,0.046842503,0.0
2025-02-07 07:00:00,44.903504159799056,0.054109417,0.120466,F2,44.849394742799056,0.0,0.0,19.0,0.054109417,0.0,0.0
2025-02-07 08:00:00,46.24121579279684,0.8009753399999999,0.129865,F1,45.440240452796836,0.0,0.0,19.0,0.8009753399999999,0.0,0.0
2025-02-07 09:00:00,38.97815479412968,5.9186587,0.129865,F1,33.05949609412968,0.0,0.0,19.0,5.9186587,0.0,0.0
2025-02-07 10:00:00,45.13351350056463,4.231336000000001,0.129865,F1,40.90217750056463,0.0,0.0,19.0,4.231336000000001,0.0,0.0
2025-02-07 11:00:00,39.22804032769006,5.733100599999999,0.129865,F1,33.49493972769006,0.0,0.0,19.0,5.733100599999999,0.0,0.0
2025-02-07 12:00:00,45.806668823493936,4.0874966,0.129865,F1,41.719172223493935,0.0,0.0,19.0,4.0874966,0.0,0.0
2025-02-07 13:00:00,43.25621465449759,3.1658245000000003,0.129865,F1,40.09039015449759,0.0,0.0,19.0,3.1658245000000003,0.0,0.0
2025-02-07 14:00:00,44.36366639645398,4.3882573,0.129865,F1,39.97540909645398,0.0,0.0,19.0,4.3882573,0.0,0.0
2025-02-07 15:00:00,45.02240448067454,2.5107075,0.129865,F1,37.511696980674536,0.0,5.0,19.0,2.5107075,0.0,0.0
2025-02-07 16:00:00,40.189605571681106,2.297725,0.129865,F1,32.89188057168111,0.0,5.0,13.729537233052701,2.297725,0.0,0.0
2025-02-07 17:00:00,51.19951857349145,0.4318898,0.129865,F1,45.76762877349145,0.0,5.0,8.459074466105402,0.4318898,0.0,0.0
2025-02-07 18:00:00,65.67844916292225,0.03974403,0.129865,F1,63.56240576801301,0.0,2.0762993649092487,3.1886116991581037,0.03974403,0.0,0.0
2025-02-07 19:00:00,53.221433770249035,0.040867730000000005,0.120466,F2,53.18056604024903,0.0,0.0,1.0,0.040867730000000005,0.0,0.0
2025-02-07 20:00:00,50.9684421699493,0.040867730000000005,0.120466,F2,50.9275744399493,0.0,0.0,1.0,0.040867730000000005,0.0,0.0
2025-02-07 21:00:00,54.955801570651374,0.041577953,0.120466,F2,54.91422361765137,0.0,0.0,1.0,0.041577953,0.0,0.0
2025-02-07 22:00:00,63.40984180854005,0.040867730000000005,0.120466,F2,63.36897407854005,0.0,0.0,1.0,0.040867730000000005,0.0,0.0
2025-02-07 23:00:00,40.53668048201665,0.041577953,0.106513,F3,40.53668048201665,0.041577953,0.0,1.0,0.0,0.041577953,0.0
2025-02-08 00:00:00,45.74208606070053,0.041577953,0.106513,F3,45.74208606070053,0.041577953,0.0,1.0394443095782293,0.0,0.041577953,0.0
2025-02-08 01:00:00,57.91013763346753,0.041577953,0.106513,F3,57.91013763346753,0.041577953,0.0,1.0788886191564586,0.0,0.041577953,0.0
2025-02-08 02:00:00,80.36740889603787,0.041577953,0.106513,F3,80.36740889603787,0.041577953,0.0,1.118332928734688,0.0,0.041577953,0.0
2025-02-08 03:00:00,81.28947367779077,0.041577953,0.106513,F3,81.28947367779077,0.041577953,0.0,1.1577772383129172,0.0,0.041577953,0.0
2025-02-08 04:00:00,68.80581123909354,0.041577953,0.106513,F3,68.80581123909354,0.041577953,0.0,1.1972215478911465,0.0,0.041577953,0.0
2025-02-08 05:00:00,46.726612384697084,0.044285843,0.106513,F3,46.726612384697084,0.044285843,0.0,1.2366658574693759,0.0,0.044285843,0.0
2025-02-08 06:00:00,38.89949932186901,0.047552726999999996,0.106513,F3,38.89949932186901,0.047552726999999996,0.0,1.278679097063563,0.0,0.047552726999999996,0.0
2025-02-08 07:00:00,45.42894276574789,0.057300552000000005,0.120466,F2,45.06446655454789,0.0,0.3071756592000002,1.3237915749452187,0.057300552000000005,0.0,0.0
2025-02-08 08:00:00,42.08675453880251,0.42222305,0.120466,F2,41.66453148880251,0.0,0.0,1.0,0.42222305,0.0,0.0
2025-02-08 09:00:00,41.54096038513752,2.1306985,0.120466,F2,39.410261885137515,0.0,0.0,1.0,2.1306985,0.0,0.0
2025-02-08 10:00:00,46.553158547012615,2.1412012,0.120466,F2,44.41195734701262,0.0,0.0,1.0,2.1412012,0.0,0.0
2025-02-08 11:00:00,40.59760710060689,2.64656,0.120466,F2,37.95104710060689,0.0,0.0,1.0,2.64656,0.0,0.0
2025-02-08 12:00:00,53.21831080077356,2.594545,0.120466,F2,50.623765800773555,0.0,0.0,1.0,2.594545,0.0,0.0
2025-02-08 13:00:00,43.49417800104376,2.4246675,0.120466,F2,41.06951050104376,0.0,0.0,1.0,2.4246675,0.0,0.0
2025-02-08 14:00:00,52.48376508658715,2.595958,0.120466,F2,49.887807086587145,0.0,0.0,1.0,2.595958,0.0,0.0
2025-02-08 15:00:00,45.924424481082895,1.8873598999999999,0.120466,F2,44.037064581082895,0.0,0.0,1.0,1.8873598999999999,0.0,0.0
2025-02-08 16:00:00,40.829726893149115,1.1383942,0.120466,F2,39.691332693149114,0.0,0.0,1.0,1.1383942,0.0,0.0
2025-02-08 17:00:00,52.15058773252931,0.0,0.120466,F2,52.15058773252931,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-08 18:00:00,43.616730987469374,0.03498573,0.120466,F2,43.58174525746937,0.0,0.0,1.0,0.03498573,0.0,0.0
2025-02-08 19:00:00,46.12964502114153,0.04065445299999999,0.120466,F2,46.088990568141526,0.0,0.0,1.0,0.04065445299999999,0.0,0.0
2025-02-08 20:00:00,47.83932034085139,0.04065445299999999,0.120466,F2,47.798665887851385,0.0,0.0,1.0,0.04065445299999999,0.0,0.0
2025-02-08 21:00:00,46.960681822887544,0.04065445299999999,0.120466,F2,46.92002736988754,0.0,0.0,1.0,0.04065445299999999,0.0,0.0
2025-02-08 22:00:00,47.33380465830389,0.04065445299999999,0.120466,F2,47.29315020530389,0.0,0.0,1.0,0.04065445299999999,0.0,0.0
2025-02-08 23:00:00,44.66718162586955,0.04065445299999999,0.106513,F3,44.66718162586955,0.04065445299999999,0.0,1.0,0.0,0.04065445299999999,0.0
2025-02-09 00:00:00,48.03450895282204,0.04065445299999999,0.106513,F3,48.03450895282204,0.04065445299999999,0.0,1.0385682005524797,0.0,0.04065445299999999,0.0
2025-02-09 01:00:00,39.33149596621616,0.040867730000000005,0.106513,F3,39.33149596621616,0.040867730000000005,0.0,1.0771364011049593,0.0,0.040867730000000005,0.0
2025-02-09 02:00:00,46.994883924188315,0.040867730000000005,0.106513,F3,46.994883924188315,0.040867730000000005,0.0,1.1159069339851972,0.0,0.040867730000000005,0.0
2025-02-09 03:00:00,40.33783758147051,0.041577953,0.106513,F3,40.33783758147051,0.041577953,0.0,1.1546774668654352,0.0,0.041577953,0.0
2025-02-09 04:00:00,44.87993198173207,0.041577953,0.106513,F3,44.87993198173207,0.041577953,0.0,1.1941217764436645,0.0,0.041577953,0.0
2025-02-09 05:00:00,44.679389458031245,0.044285843,0.106513,F3,44.679389458031245,0.044285843,0.0,1.2335660860218938,0.0,0.044285843,0.0
2025-02-09 06:00:00,46.36755626626943,0.047552726999999996,0.106513,F3,46.36755626626943,0.047552726999999996,0.0,1.275579325616081,0.0,0.047552726999999996,0.0
2025-02-09 07:00:00,50.58330612563105,0.057282066,0.106513,F3,50.58330612563105,0.057282066,0.0,1.3206918034977366,0.0,0.057282066,0.0
2025-02-09 08:00:00,43.9084716859086,0.76370294,0.106513,F3,43.9084716859086,0.76370294,0.0,1.3750343427897638,0.0,0.76370294,0.0
2025-02-09 09:00:00,49.29748735241007,2.5534375,0.106513,F3,49.29748735241007,2.5534375,0.0,2.0995465666398374,0.0,2.5534375,0.0
2025-02-09 10:00:00,42.544881505558244,2.5431972999999997,0.106513,F3,40.00168420555824,0.0,0.0,4.521950075505696,2.5431972999999997,0.0,0.0
2025-02-09 11:00:00,42.22335916397689,2.8245505,0.106513,F3,39.39880866397689,0.0,0.0,4.521950075505696,2.8245505,0.0,0.0
2025-02-09 12:00:00,46.09794155692322,9.281615,0.106513,F3,36.816326556923215,0.0,0.0,4.521950075505696,9.281615,0.0,0.0
2025-02-09 13:00:00,39.340177561796686,18.965846000000003,0.106513,F3,22.197937547806962,1.8236059860102782,0.0,4.521950075505696,17.142240013989724,1.8236059860102782,0.0
2025-02-09 14:00:00,47.74543237414139,18.814310000000003,0.106513,F3,33.93112237414138,5.0,0.0,6.251974616658586,13.814310000000003,5.0,0.0
2025-02-09 15:00:00,40.158172615462455,14.504715000000001,0.106513,F3,30.653457615462454,5.0,0.0,10.995391106911155,9.504715000000001,5.0,0.0
2025-02-09 16:00:00,44.37581071062202,9.825742,0.106513,F3,34.55006871062202,0.0,0.0,15.738807597163724,9.825742,0.0,0.0
2025-02-09 17:00:00,55.032951992876505,2.9110650000000002,0.106513,F3,55.032951992876505,2.9110650000000002,0.0,15.738807597163724,0.0,2.9110650000000002,0.0
2025-02-09 18:00:00,50.44255163210762,0.02886075,0.106513,F3,50.44255163210762,0.02886075,0.0,18.500486342203143,0.0,0.02886075,0.0
2025-02-09 19:00:00,59.42294730744274,0.04065445299999999,0.106513,F3,59.42294730744274,0.04065445299999999,0.0,18.527866053697355,0.0,0.04065445299999999,0.0
2025-02-09 20:00:00,41.99480873017993,0.04065445299999999,0.106513,F3,41.99480873017993,0.04065445299999999,0.0,18.566434254249835,0.0,0.04065445299999999,0.0
2025-02-09 21:00:00,55.331838221441416,0.04065445299999999,0.106513,F3,55.331838221441416,0.04065445299999999,0.0,18.605002454802314,0.0,0.04065445299999999,0.0
2025-02-09 22:00:00,60.06631971763698,0.04065445299999999,0.106513,F3,60.06631971763698,0.04065445299999999,0.0,18.643570655354793,0.0,0.04065445299999999,0.0
2025-02-09 23:00:00,45.4167697924901,0.04065445299999999,0.106513,F3,45.4167697924901,0.04065445299999999,0.0,18.682138855907272,0.0,0.04065445299999999,0.0
2025-02-10 00:00:00,46.320860200776615,0.04065445299999999,0.106513,F3,46.320860200776615,0.04065445299999999,0.0,18.72070705645975,0.0,0.04065445299999999,0.0
2025-02-10 01:00:00,38.72629505826308,0.04065445299999999,0.106513,F3,38.72629505826308,0.04065445299999999,0.0,18.75927525701223,0.0,0.04065445299999999,0.0
2025-02-10 02:00:00,53.01616523284213,0.04065445299999999,0.106513,F3,53.01616523284213,0.04065445299999999,0.0,18.79784345756471,0.0,0.04065445299999999,0.0
2025-02-10 03:00:00,74.54073573120404,0.04065445299999999,0.106513,F3,74.54073573120404,0.04065445299999999,0.0,18.83641165811719,0.0,0.04065445299999999,0.0
2025-02-10 04:00:00,82.49119513962587,0.04065445299999999,0.106513,F3,82.49119513962587,0.04065445299999999,0.0,18.87497985866967,0.0,0.04065445299999999,0.0
2025-02-10 05:00:00,48.98696406855888,0.04357562,0.106513,F3,48.98696406855888,0.04357562,0.0,18.913548059222148,0.0,0.04357562,0.0
2025-02-10 06:00:00,40.01233236663914,0.047552726999999996,0.106513,F3,40.01233236663914,0.047552726999999996,0.0,18.954887522118344,0.0,0.047552726999999996,0.0
2025-02-10 07:00:00,45.36264224104186,0.057282066,0.120466,F2,45.30536017504186,0.0,0.0,19.0,0.057282066,0.0,0.0
2025-02-10 08:00:00,39.904463026203146,1.5563833999999999,0.129865,F1,38.348079626203145,0.0,0.0,19.0,1.5563833999999999,0.0,0.0
2025-02-10 09:00:00,44.78195298130686,7.203873,0.129865,F1,37.27659377650686,0.0,0.3014862048000024,19.0,7.203873,0.0,0.0
2025-02-10 10:00:00,41.71758593094978,11.877788,0.129865,F1,29.83979793094978,0.0,0.0,18.682205636570668,11.877788,0.0,0.0
2025-02-10 11:00:00,48.95208779427128,17.143303,0.129865,F1,31.80878479427128,0.0,0.0,18.682205636570668,17.143303,0.0,0.0
2025-02-10 12:00:00,56.39580466828416,16.121993,0.129865,F1,40.273811668284154,0.0,0.0,18.682205636570668,16.121993,0.0,0.0
2025-02-10 13:00:00,59.094010374748024,16.425366999999998,0.129865,F1,42.66864337474803,0.0,0.0,18.682205636570668,16.425366999999998,0.0,0.0
2025-02-10 14:00:00,55.13458573566157,9.799933000000001,0.129865,F1,45.334652735661564,0.0,0.0,18.682205636570668,9.799933000000001,0.0,0.0
2025-02-10 15:00:00,54.7973076229797,9.666115,0.129865,F1,45.131192622979704,0.0,0.0,18.682205636570668,9.666115,0.0,0.0
2025-02-10 16:00:00,47.1521585838674,3.0887544,0.129865,F1,44.0634041838674,0.0,0.0,18.682205636570668,3.0887544,0.0,0.0
2025-02-10 17:00:00,39.940791869620554,0.88465796,0.129865,F1,39.056133909620556,0.0,0.0,18.682205636570668,0.88465796,0.0,0.0
2025-02-10 18:00:00,56.664880623344594,0.0045507565,0.129865,F1,56.66032986684459,0.0,0.0,18.682205636570668,0.0045507565,0.0,0.0
2025-02-10 19:00:00,57.344712375270205,0.040867730000000005,0.120466,F2,57.3038446452702,0.0,0.0,18.682205636570668,0.040867730000000005,0.0,0.0
2025-02-10 20:00:00,39.76869261096438,0.040867730000000005,0.120466,F2,39.72782488096438,0.0,0.0,18.682205636570668,0.040867730000000005,0.0,0.0
2025-02-10 21:00:00,50.7315603183974,0.040867730000000005,0.120466,F2,50.6906925883974,0.0,0.0,18.682205636570668,0.040867730000000005,0.0,0.0
2025-02-10 22:00:00,52.04429353294108,0.04065445299999999,0.120466,F2,52.00363907994108,0.0,0.0,18.682205636570668,0.04065445299999999,0.0,0.0
2025-02-10 23:00:00,49.68458611583361,0.040867730000000005,0.106513,F3,49.68458611583361,0.040867730000000005,0.0,18.682205636570668,0.0,0.040867730000000005,0.0
2025-02-11 00:00:00,42.00375864060084,0.040867730000000005,0.106513,F3,42.00375864060084,0.040867730000000005,0.0,18.720976169450907,0.0,0.040867730000000005,0.0
2025-02-11 01:00:00,42.450927452191664,0.04065445299999999,0.106513,F3,42.450927452191664,0.04065445299999999,0.0,18.759746702331146,0.0,0.04065445299999999,0.0
2025-02-11 02:00:00,56.03929265388055,0.040867730000000005,0.106513,F3,56.03929265388055,0.040867730000000005,0.0,18.798314902883625,0.0,0.040867730000000005,0.0
2025-02-11 03:00:00,43.91365284981438,0.04065445299999999,0.106513,F3,43.91365284981438,0.04065445299999999,0.0,18.837085435763864,0.0,0.04065445299999999,0.0
2025-02-11 04:00:00,45.939612086942184,0.04065445299999999,0.106513,F3,45.939612086942184,0.04065445299999999,0.0,18.875653636316343,0.0,0.04065445299999999,0.0
2025-02-11 05:00:00,38.49637354500945,0.04357562,0.106513,F3,38.49637354500945,0.04357562,0.0,18.914221836868823,0.0,0.04357562,0.0
2025-02-11 06:00:00,46.520026629009664,0.046842503,0.106513,F3,46.520026629009664,0.046842503,0.0,18.95556129976502,0.0,0.046842503,0.0
2025-02-11 07:00:00,43.66641917717002,0.052810527999999995,0.120466,F2,43.61360864917002,0.0,0.0,19.0,0.052810527999999995,0.0,0.0
2025-02-11 08:00:00,42.08148845179154,0.56445404,0.129865,F1,41.21497235909153,0.0,0.3020620527000065,19.0,0.56445404,0.0,0.0
2025-02-11 09:00:00,46.25771482216733,2.1024568,0.129865,F1,44.15525802216733,0.0,0.0,18.68159863958739,2.1024568,0.0,0.0
2025-02-11 10:00:00,47.27903403126042,2.2973235,0.129865,F1,44.981710531260426,0.0,0.0,18.68159863958739,2.2973235,0.0,0.0
2025-02-11 11:00:00,49.94799642867217,2.5151118,0.129865,F1,47.43288462867217,0.0,0.0,18.68159863958739,2.5151118,0.0,0.0
2025-02-11 12:00:00,51.54123430338851,2.9224602,0.129865,F1,48.6187741033885,0.0,0.0,18.68159863958739,2.9224602,0.0,0.0
2025-02-11 13:00:00,49.07480263216979,3.0479301999999997,0.129865,F1,46.026872432169796,0.0,0.0,18.68159863958739,3.0479301999999997,0.0,0.0
2025-02-11 14:00:00,49.559535052767444,3.292118,0.129865,F1,46.26741705276744,0.0,0.0,18.68159863958739,3.292118,0.0,0.0
2025-02-11 15:00:00,47.25249993054318,2.6781624,0.129865,F1,44.57433753054318,0.0,0.0,18.68159863958739,2.6781624,0.0,0.0
2025-02-11 16:00:00,45.92037673055404,1.8419407,0.129865,F1,44.07843603055404,0.0,0.0,18.68159863958739,1.8419407,0.0,0.0
2025-02-11 17:00:00,58.854330615141635,0.30329745,0.129865,F1,58.55103316514163,0.0,0.0,18.68159863958739,0.30329745,0.0,0.0
2025-02-11 18:00:00,48.27549638368238,0.005198146999999999,0.129865,F1,48.27029823668238,0.0,0.0,18.68159863958739,0.005198146999999999,0.0,0.0
2025-02-11 19:00:00,47.99252401123715,0.04065445299999999,0.120466,F2,47.95186955823715,0.0,0.0,18.68159863958739,0.04065445299999999,0.0,0.0
2025-02-11 20:00:00,42.89621813124331,0.04065445299999999,0.120466,F2,42.85556367824331,0.0,0.0,18.68159863958739,0.04065445299999999,0.0,0.0
2025-02-11 21:00:00,52.00357990997328,0.04065445299999999,0.120466,F2,51.96292545697328,0.0,0.0,18.68159863958739,0.04065445299999999,0.0,0.0
2025-02-11 22:00:00,45.54929576290388,0.04065445299999999,0.120466,F2,45.50864130990388,0.0,0.0,18.68159863958739,0.04065445299999999,0.0,0.0
2025-02-11 23:00:00,49.455555208285695,0.040867730000000005,0.106513,F3,49.455555208285695,0.040867730000000005,0.0,18.68159863958739,0.0,0.040867730000000005,0.0
2025-02-12 00:00:00,45.30871787729063,0.040867730000000005,0.106513,F3,45.30871787729063,0.040867730000000005,0.0,18.720369172467628,0.0,0.040867730000000005,0.0
2025-02-12 01:00:00,45.750800092342516,0.040867730000000005,0.106513,F3,45.750800092342516,0.040867730000000005,0.0,18.759139705347867,0.0,0.040867730000000005,0.0
2025-02-12 02:00:00,44.71487573264563,0.040867730000000005,0.106513,F3,44.71487573264563,0.040867730000000005,0.0,18.797910238228106,0.0,0.040867730000000005,0.0
2025-02-12 03:00:00,40.61136307152909,0.040867730000000005,0.106513,F3,40.61136307152909,0.040867730000000005,0.0,18.836680771108345,0.0,0.040867730000000005,0.0
2025-02-12 04:00:00,46.956987875665874,0.040867730000000005,0.106513,F3,46.956987875665874,0.040867730000000005,0.0,18.875451303988584,0.0,0.040867730000000005,0.0
2025-02-12 05:00:00,38.46303599510554,0.04357562,0.106513,F3,38.46303599510554,0.04357562,0.0,18.914221836868823,0.0,0.04357562,0.0
2025-02-12 06:00:00,49.850160901264466,0.046842503,0.106513,F3,49.850160901264466,0.046842503,0.0,18.95556129976502,0.0,0.046842503,0.0
2025-02-12 07:00:00,40.07835737372831,0.057282066,0.120466,F2,40.02107530772831,0.0,0.0,19.0,0.057282066,0.0,0.0
2025-02-12 08:00:00,53.62634377520205,1.01680475,0.129865,F1,52.609539025202054,0.0,0.0,19.0,1.01680475,0.0,0.0
2025-02-12 09:00:00,50.742054768743216,2.9086797,0.129865,F1,47.833375068743216,0.0,0.0,19.0,2.9086797,0.0,0.0
2025-02-12 10:00:00,41.319202213918906,3.0850483,0.129865,F1,38.23415391391891,0.0,0.0,19.0,3.0850483,0.0,0.0
2025-02-12 11:00:00,45.724431542703385,7.3524116,0.129865,F1,38.37201994270339,0.0,0.0,19.0,7.3524116,0.0,0.0
2025-02-12 12:00:00,39.44748889206747,11.111741,0.129865,F1,28.335747892067467,0.0,0.0,19.0,11.111741,0.0,0.0
2025-02-12 13:00:00,45.30710558841595,12.064544,0.129865,F1,32.94024423271595,0.0,0.30231735570000406,19.0,12.064544,0.0,0.0
2025-02-12 14:00:00,52.173298514096615,11.065421,0.129865,F1,41.107877514096614,0.0,0.0,18.681329526596233,11.065421,0.0,0.0
2025-02-12 15:00:00,46.1117575783834,8.320881,0.129865,F1,37.7908765783834,0.0,0.0,18.681329526596233,8.320881,0.0,0.0
2025-02-12 16:00:00,45.67535100824438,6.233477,0.129865,F1,39.441874008244376,0.0,0.0,18.681329526596233,6.233477,0.0,0.0
2025-02-12 17:00:00,42.713598546170005,1.6874846,0.129865,F1,41.02611394617001,0.0,0.0,18.681329526596233,1.6874846,0.0,0.0
2025-02-12 18:00:00,65.38820695849108,0.021863972,0.129865,F1,65.36634298649108,0.0,0.0,18.681329526596233,0.021863972,0.0,0.0
2025-02-12 19:00:00,56.10089188133861,0.040867730000000005,0.120466,F2,56.06002415133861,0.0,0.0,18.681329526596233,0.040867730000000005,0.0,0.0
2025-02-12 20:00:00,46.43112730088682,0.040867730000000005,0.120466,F2,46.39025957088682,0.0,0.0,18.681329526596233,0.040867730000000005,0.0,0.0
2025-02-12 21:00:00,48.88390882653951,0.040867730000000005,0.120466,F2,48.84304109653951,0.0,0.0,18.681329526596233,0.040867730000000005,0.0,0.0
2025-02-12 22:00:00,47.690967293668486,0.04065445299999999,0.120466,F2,47.650312840668484,0.0,0.0,18.681329526596233,0.04065445299999999,0.0,0.0
2025-02-12 23:00:00,54.709279841455654,0.04065445299999999,0.106513,F3,54.709279841455654,0.04065445299999999,0.0,18.681329526596233,0.0,0.04065445299999999,0.0
2025-02-13 00:00:00,40.88092425722018,0.040867730000000005,0.106513,F3,40.88092425722018,0.040867730000000005,0.0,18.719897727148712,0.0,0.040867730000000005,0.0
2025-02-13 01:00:00,45.69400864448518,0.040867730000000005,0.106513,F3,45.69400864448518,0.040867730000000005,0.0,18.75866826002895,0.0,0.040867730000000005,0.0
2025-02-13 02:00:00,41.33551850810856,0.041577953,0.106513,F3,41.33551850810856,0.041577953,0.0,18.79743879290919,0.0,0.041577953,0.0
2025-02-13 03:00:00,44.70544803836793,0.040867730000000005,0.106513,F3,44.70544803836793,0.040867730000000005,0.0,18.83688310248742,0.0,0.040867730000000005,0.0
2025-02-13 04:00:00,44.460122661044764,0.040867730000000005,0.106513,F3,44.460122661044764,0.040867730000000005,0.0,18.87565363536766,0.0,0.040867730000000005,0.0
2025-02-13 05:00:00,41.45132043269057,0.04357562,0.106513,F3,41.45132043269057,0.04357562,0.0,18.914424168247898,0.0,0.04357562,0.0
2025-02-13 06:00:00,47.33143958404013,0.046629227,0.106513,F3,47.33143958404013,0.046629227,0.0,18.955763631144094,0.0,0.046629227,0.0
2025-02-13 07:00:00,42.02509837366236,0.054289318,0.120466,F2,41.97080905566236,0.0,0.0,19.0,0.054289318,0.0,0.0
2025-02-13 08:00:00,46.264548049009434,0.8845459600000001,0.129865,F1,45.38000208900944,0.0,0.0,19.0,0.8845459600000001,0.0,0.0
2025-02-13 09:00:00,42.877301924771096,2.4277617,0.129865,F1,40.4495402247711,0.0,0.0,19.0,2.4277617,0.0,0.0
2025-02-13 10:00:00,44.6716859212447,2.8957048,0.129865,F1,41.775981121244705,0.0,0.0,19.0,2.8957048,0.0,0.0
2025-02-13 11:00:00,45.77673255874135,7.0278975,0.129865,F1,38.74883505874135,0.0,0.0,19.0,7.0278975,0.0,0.0
2025-02-13 12:00:00,39.58081495089319,13.296295,0.129865,F1,26.28451995089319,0.0,0.0,19.0,13.296295,0.0,0.0
2025-02-13 13:00:00,50.6926998417685,10.478981,0.129865,F1,39.906543182568505,0.0,0.30717565919999995,19.0,10.478981,0.0,0.0
2025-02-13 14:00:00,45.58708118170209,10.709140999999999,0.129865,F1,34.87794018170209,0.0,0.0,18.67620842505478,10.709140999999999,0.0,0.0
2025-02-13 15:00:00,45.59129139628186,7.5118,0.129865,F1,38.07949139628186,0.0,0.0,18.67620842505478,7.5118,0.0,0.0
2025-02-13 16:00:00,44.801018184674014,5.4632773,0.129865,F1,39.33774088467401,0.0,0.0,18.67620842505478,5.4632773,0.0,0.0
2025-02-13 17:00:00,59.42299268648143,1.3633015,0.129865,F1,58.05969118648143,0.0,0.0,18.67620842505478,1.3633015,0.0,0.0
2025-02-13 18:00:00,47.561256668835945,0.013520417,0.129865,F1,47.54773625183594,0.0,0.0,18.67620842505478,0.013520417,0.0,0.0
2025-02-13 19:00:00,46.963213379452924,0.041577953,0.120466,F2,46.92163542645292,0.0,0.0,18.67620842505478,0.041577953,0.0,0.0
2025-02-13 20:00:00,61.60669876318833,0.04146584,0.120466,F2,61.565232923188326,0.0,0.0,18.67620842505478,0.04146584,0.0,0.0
2025-02-13 21:00:00,48.84460473922148,0.040867730000000005,0.120466,F2,48.80373700922148,0.0,0.0,18.67620842505478,0.040867730000000005,0.0,0.0
2025-02-13 22:00:00,49.75167890846714,0.041577953,0.120466,F2,49.71010095546714,0.0,0.0,18.67620842505478,0.041577953,0.0,0.0
